ID,Session
43,84

44,84

45,84

46,84

47,84

48,84

49,84

50,84

51,84

52,84

53,84

54,84

55,84

56,84

57,84

58,84

59,84

60,84

61,84

62,84

63,84

64,84

65,84

66,84

67,84

68,84

69,84

70,84

71,84

72,84

73,84

74,84

75,84

76,84

77,84

78,84

79,84

80,84

81,84

82,84

83,84

84,84

85,84

86,84

87,84

88,84

89,84

90,84

91,84

92,84

93,84

94,84

95,84

96,84

97,84

98,84

99,84

100,84

101,84

102,84

103,84

104,84

105,84

106,84

107,84

108,84

109,84

110,84

111,84

112,84

113,84

114,84

115,84

116,84

117,84

118,84

119,84

120,84

121,84

122,84

123,84

124,84

125,84

126,84

127,84

128,84

129,84

130,84

131,84

132,84

133,84

134,84

135,84

136,84

137,84

138,84

139,84

140,84

141,84

142,84

143,84

144,84

145,84

146,84

147,84

148,84

149,84

150,84

151,84

152,84

153,84

154,84

155,84

156,84

157,84

158,84

159,84

160,84

161,84

162,84

163,84

164,84

165,84

166,84

167,84

168,84

169,84

170,84

171,84

172,84

173,84

174,84

175,84

176,84

177,84

178,84

179,84

180,84

181,84

182,84

183,84

184,84

185,84

186,84

187,84

188,84

189,84

190,84

191,84

192,84

193,84

194,84

195,84

196,84

197,84

ID,Session
1,85

2,85

3,85

4,85

5,85

6,85

7,85

8,85

9,85

10,85

11,85

12,85

13,85

14,85

15,85

16,85

17,85

18,85

19,85

20,85

21,85

22,85

23,85

24,85

25,85

26,85

27,85

28,85

29,85

30,85

31,85

32,85

33,85

34,85

35,85

36,85

37,85

38,85

39,85

40,85

41,85

42,85

43,85

44,85

45,85

46,85

47,85

48,85

49,85

50,85

51,85

52,85

53,85

54,85

55,85

56,85

57,85

58,85

59,85

60,85

61,85

62,85

63,85

64,85

65,85

66,85

67,85

68,85

69,85

70,85

71,85

72,85

73,85

74,85

75,85

76,85

77,85

78,85

79,85

80,85

81,85

82,85

83,85

84,85

85,85

86,85

87,85

88,85

89,85

90,85

91,85

92,85

93,85

94,85

95,85

96,85

97,85

98,85

99,85

100,85

101,85

102,85

103,85

104,85

105,85

106,85

107,85

108,85

109,85

110,85

111,85

112,85

113,85

114,85

115,85

116,85

117,85

118,85

119,85

120,85

121,85

122,85

123,85

124,85

125,85

126,85

127,85

128,85

129,85

130,85

131,85

132,85

133,85

134,85

135,85

136,85

137,85

138,85

139,85

140,85

141,85

142,85

143,85

144,85

145,85

146,85

147,85

148,85

149,85

150,85

151,85

152,85

153,85

154,85

155,85

156,85

157,85

158,85

159,85

160,85

161,85

162,85

163,85

164,85

165,85

166,85

167,85

168,85

169,85

170,85

171,85

172,85

173,85

174,85

175,85

176,85

177,85

178,85

179,85

180,85

181,85

182,85

183,85

184,85

ID,Session
1,86

2,86

3,86

4,86

5,86

6,86

7,86

8,86

9,86

ID,Session
1,87

2,87

3,87

4,87

5,87

6,87

7,87

8,87

9,87

10,87

11,87

12,87

13,87

14,87

15,87

16,87

17,87

18,87

19,87

20,87

21,87

22,87

23,87

24,87

25,87

26,87

27,87

28,87

29,87

30,87

31,87

32,87

33,87

34,87

35,87

36,87

37,87

38,87

39,87

40,87

41,87

42,87

43,87

44,87

45,87

46,87

47,87

48,87

49,87

50,87

51,87

52,87

53,87

54,87

55,87

56,87

57,87

58,87

59,87

ID,Session
1,88

2,88

3,88

4,88

5,88

6,88

7,88

8,88

9,88

10,88

11,88

12,88

13,88

14,88

15,88

16,88

17,88

18,88

19,88

20,88

21,88

22,88

23,88

24,88

25,88

26,88

27,88

28,88

29,88

30,88

31,88

32,88

33,88

34,88

35,88

36,88

37,88

38,88

39,88

40,88

41,88

42,88

43,88

44,88

45,88

46,88

47,88

48,88

49,88

50,88

51,88

52,88

53,88

54,88

55,88

ID,Session
1,89

2,89

3,89

4,89

5,89

6,89

7,89

8,89

9,89

10,89

11,89

12,89

13,89

14,89

15,89

16,89

17,89

18,89

19,89

20,89

21,89

22,89

23,89

24,89

25,89

26,89

27,89

28,89

29,89

30,89

31,89

32,89

33,89

34,89

35,89

36,89

37,89

38,89

39,89

40,89

41,89

42,89

43,89

44,89

45,89

46,89

47,89

48,89

49,89

50,89

51,89

52,89

53,89

54,89

55,89

56,89

57,89

58,89

59,89

60,89

61,89

62,89

63,89

64,89

65,89

66,89

67,89

68,89

69,89

70,89

71,89

72,89

73,89

74,89

75,89

76,89

77,89

78,89

79,89

80,89

81,89

82,89

83,89

84,89

85,89

86,89

87,89

88,89

89,89

90,89

91,89

92,89

93,89

94,89

95,89

96,89

97,89

98,89

99,89

100,89

101,89

102,89

103,89

104,89

105,89

106,89

107,89

108,89

109,89

110,89

111,89

112,89

113,89

114,89

115,89

116,89

117,89

118,89

119,89

120,89

121,89

122,89

123,89

124,89

125,89

126,89

127,89

128,89

129,89

130,89

131,89

132,89

133,89

134,89

135,89

136,89

137,89

138,89

139,89

140,89

141,89

142,89

143,89

144,89

145,89

146,89

147,89

148,89

149,89

150,89

151,89

152,89

153,89

154,89

155,89

156,89

157,89

158,89

159,89

160,89

161,89

162,89

163,89

164,89

165,89

166,89

167,89

ID,Session
1,90

2,90

3,90

4,90

5,90

6,90

7,90

8,90

9,90

10,90

11,90

12,90

13,90

14,90

15,90

16,90

17,90

18,90

19,90

20,90

21,90

22,90

23,90

24,90

25,90

26,90

27,90

28,90

29,90

30,90

31,90

32,90

33,90

34,90

35,90

36,90

37,90

ID,Session
1,91

2,91

3,91

4,91

5,91

6,91

7,91

8,91

9,91

10,91

11,91

12,91

13,91

14,91

15,91

16,91

17,91

18,91

19,91

20,91

21,91

22,91

23,91

24,91

25,91

26,91

27,91

28,91

29,91

30,91

31,91

32,91

33,91

34,91

35,91

36,91

37,91

38,91

39,91

40,91

41,91

42,91

43,91

44,91

45,91

46,91

47,91

48,91

49,91

50,91

51,91

52,91

53,91

54,91

55,91

56,91

57,91

58,91

59,91

60,91

61,91

62,91

63,91

64,91

65,91

66,91

ID,Session
1,92

2,92

3,92

4,92

5,92

6,92

7,92

8,92

9,92

10,92

11,92

12,92

13,92

14,92

15,92

16,92

17,92

18,92

19,92

20,92

21,92

22,92

23,92

24,92

25,92

26,92

27,92

28,92

29,92

30,92

31,92

32,92

33,92

34,92

35,92

36,92

37,92

38,92

39,92

40,92

41,92

42,92

43,92

44,92

45,92

46,92

47,92

48,92

49,92

50,92

51,92

52,92

53,92

54,92

55,92

56,92

57,92

58,92

59,92

60,92

61,92

62,92

63,92

64,92

65,92

66,92

67,92

68,92

69,92

70,92

71,92

72,92

73,92

74,92

75,92

76,92

77,92

78,92

79,92

80,92

81,92

82,92

83,92

84,92

85,92

86,92

87,92

88,92

89,92

90,92

91,92

92,92

93,92

94,92

95,92

96,92

97,92

98,92

99,92

100,92

101,92

102,92

103,92

104,92

105,92

106,92

107,92

108,92

109,92

110,92

111,92

112,92

113,92

114,92

115,92

116,92

117,92

118,92

119,92

120,92

121,92

122,92

123,92

124,92

125,92

126,92

127,92

128,92

129,92

130,92

131,92

132,92

133,92

134,92

135,92

136,92

137,92

138,92

139,92

140,92

141,92

142,92

143,92

144,92

145,92

146,92

147,92

148,92

149,92

150,92

151,92

152,92

153,92

154,92

155,92

156,92

157,92

158,92

159,92

160,92

161,92

162,92

163,92

164,92

165,92

166,92

167,92

168,92

169,92

170,92

171,92

172,92

173,92

174,92

175,92

176,92

177,92

178,92

179,92

180,92

181,92

182,92

183,92

184,92

185,92

186,92

187,92

188,92

189,92

190,92

191,92

192,92

193,92

194,92

195,92

196,92

197,92

ID,Session
1,93

2,93

3,93

4,93

5,93

6,93

7,93

8,93

9,93

10,93

11,93

12,93

13,93

14,93

15,93

16,93

17,93

18,93

19,93

20,93

21,93

22,93

23,93

24,93

25,93

26,93

27,93

28,93

29,93

30,93

31,93

32,93

33,93

34,93

35,93

36,93

37,93

38,93

39,93

40,93

41,93

42,93

43,93

44,93

45,93

46,93

47,93

48,93

49,93

50,93

51,93

52,93

53,93

54,93

55,93

56,93

57,93

58,93

59,93

60,93

61,93

62,93

63,93

64,93

65,93

66,93

67,93

68,93

69,93

70,93

71,93

72,93

73,93

74,93

75,93

76,93

77,93

78,93

79,93

ID,Session
1,94

2,94

3,94

4,94

5,94

6,94

7,94

8,94

9,94

10,94

11,94

12,94

13,94

14,94

15,94

16,94

17,94

18,94

19,94

20,94

21,94

22,94

23,94

24,94

25,94

26,94

27,94

28,94

29,94

30,94

31,94

32,94

33,94

34,94

35,94

36,94

37,94

38,94

39,94

40,94

41,94

42,94

43,94

44,94

45,94

46,94

47,94

48,94

49,94

50,94

51,94

52,94

53,94

54,94

55,94

56,94

57,94

58,94

59,94

60,94

61,94

62,94

63,94

64,94

65,94

66,94

67,94

68,94

69,94

70,94

71,94

72,94

73,94

74,94

75,94

76,94

77,94

78,94

79,94

80,94

81,94

82,94

83,94

84,94

85,94

86,94

87,94

88,94

89,94

90,94

91,94

92,94

93,94

94,94

95,94

96,94

97,94

98,94

99,94

100,94

101,94

102,94

103,94

104,94

105,94

106,94

107,94

108,94

109,94

110,94

111,94

112,94

113,94

114,94

115,94

116,94

117,94

118,94

119,94

120,94

121,94

122,94

123,94

124,94

125,94

126,94

127,94

128,94

129,94

130,94

131,94

132,94

133,94

134,94

135,94

136,94

137,94

138,94

139,94

140,94

141,94

142,94

143,94

144,94

145,94

146,94

147,94

148,94

149,94

150,94

151,94

152,94

153,94

154,94

155,94

156,94

157,94

158,94

159,94

160,94

161,94

162,94

163,94

164,94

165,94

166,94

167,94

168,94

169,94

170,94

171,94

172,94

173,94

174,94

175,94

176,94

177,94

178,94

179,94

180,94

181,94

182,94

183,94

184,94

185,94

186,94

187,94

188,94

189,94

190,94

191,94

192,94

193,94

194,94

195,94

196,94

197,94

198,94

199,94

200,94

201,94

202,94

203,94

204,94

205,94

206,94

207,94

208,94

209,94

210,94

211,94

212,94

213,94

214,94

215,94

216,94

217,94

218,94

219,94

220,94

221,94

222,94

223,94

224,94

225,94

226,94

227,94

228,94

229,94

230,94

231,94

232,94

233,94

234,94

235,94

236,94

237,94

238,94

239,94

240,94

241,94

242,94

243,94

244,94

245,94

246,94

247,94

248,94

249,94

250,94

251,94

252,94

253,94

254,94

255,94

256,94

257,94

258,94

259,94

260,94

261,94

262,94

263,94

264,94

265,94

266,94

267,94

268,94

269,94

270,94

271,94

272,94

273,94

274,94

275,94

276,94

277,94

278,94

279,94

280,94

281,94

282,94

283,94

284,94

285,94

286,94

287,94

288,94

289,94

290,94

291,94

292,94

293,94

294,94

295,94

296,94

297,94

298,94

299,94

300,94

301,94

302,94

303,94

304,94

305,94

306,94

307,94

308,94

309,94

310,94

311,94

312,94

313,94

314,94

315,94

316,94

317,94

318,94

319,94

320,94

321,94

322,94

323,94

324,94

325,94

326,94

327,94

328,94

329,94

330,94

331,94

332,94

333,94

334,94

335,94

336,94

337,94

338,94

339,94

340,94

341,94

342,94

343,94

344,94

345,94

346,94

347,94

348,94

349,94

350,94

351,94

352,94

353,94

354,94

355,94

356,94

357,94

358,94

359,94

360,94

361,94

362,94

363,94

364,94

365,94

366,94

367,94

368,94

369,94

370,94

371,94

372,94

373,94

374,94

375,94

376,94

377,94

378,94

379,94

380,94

381,94

382,94

383,94

384,94

385,94

386,94

387,94

388,94

389,94

390,94

391,94

392,94

393,94

394,94

395,94

396,94

397,94

398,94

399,94

400,94

401,94

402,94

403,94

404,94

405,94

406,94

407,94

408,94

409,94

410,94

411,94

412,94

413,94

414,94

415,94

416,94

417,94

418,94

419,94

420,94

421,94

422,94

423,94

424,94

425,94

426,94

427,94

428,94

429,94

430,94

431,94

432,94

433,94

434,94

435,94

436,94

437,94

438,94

439,94

440,94

441,94

442,94

443,94

444,94

445,94

446,94

447,94

448,94

449,94

450,94

451,94

452,94

453,94

454,94

455,94

456,94

457,94

458,94

459,94

460,94

461,94

462,94

463,94

464,94

465,94

466,94

467,94

468,94

469,94

470,94

471,94

472,94

473,94

474,94

475,94

476,94

477,94

478,94

479,94

480,94

481,94

482,94

483,94

484,94

485,94

486,94

487,94

488,94

489,94

490,94

491,94

492,94

493,94

494,94

495,94

496,94

497,94

498,94

499,94

500,94

501,94

502,94

503,94

504,94

505,94

506,94

507,94

508,94

509,94

510,94

511,94

512,94

513,94

514,94

515,94

516,94

517,94

518,94

519,94

520,94

521,94

522,94

523,94

524,94

525,94

526,94

527,94

528,94

529,94

530,94

531,94

532,94

533,94

534,94

535,94

536,94

537,94

538,94

539,94

540,94

541,94

542,94

543,94

544,94

545,94

546,94

547,94

548,94

549,94

550,94

551,94

552,94

553,94

554,94

555,94

556,94

557,94

558,94

559,94

560,94

561,94

562,94

563,94

564,94

565,94

566,94

567,94

568,94

569,94

570,94

571,94

572,94

573,94

574,94

575,94

576,94

577,94

578,94

579,94

580,94

581,94

582,94

583,94

584,94

585,94

586,94

587,94

588,94

589,94

590,94

591,94

592,94

593,94

594,94

595,94

596,94

597,94

598,94

599,94

600,94

601,94

602,94

603,94

604,94

605,94

606,94

607,94

608,94

609,94

610,94

611,94

612,94

613,94

614,94

615,94

616,94

617,94

618,94

619,94

620,94

621,94

622,94

623,94

624,94

625,94

626,94

627,94

628,94

629,94

630,94

631,94

632,94

633,94

634,94

635,94

636,94

637,94

638,94

639,94

640,94

641,94

642,94

643,94

644,94

645,94

646,94

647,94

648,94

649,94

650,94

651,94

652,94

653,94

654,94

655,94

656,94

657,94

658,94

659,94

660,94

661,94

662,94

663,94

664,94

665,94

666,94

667,94

668,94

669,94

670,94

671,94

672,94

673,94

674,94

675,94

676,94

677,94

678,94

679,94

680,94

681,94

682,94

683,94

684,94

685,94

686,94

687,94

688,94

689,94

690,94

691,94

692,94

693,94

694,94

695,94

696,94

697,94

698,94

699,94

700,94

701,94

702,94

703,94

704,94

705,94

706,94

707,94

708,94

709,94

710,94

711,94

712,94

713,94

714,94

715,94

716,94

717,94

718,94

719,94

720,94

721,94

722,94

723,94

724,94

725,94

726,94

727,94

728,94

729,94

730,94

731,94

732,94

733,94

734,94

735,94

736,94

737,94

738,94

739,94

740,94

741,94

742,94

743,94

744,94

745,94

746,94

747,94

748,94

749,94

750,94

751,94

752,94

753,94

754,94

755,94

756,94

757,94

758,94

759,94

760,94

761,94

762,94

763,94

764,94

765,94

766,94

767,94

768,94

769,94

770,94

771,94

772,94

773,94

774,94

775,94

776,94

777,94

778,94

779,94

780,94

781,94

782,94

783,94

784,94

785,94

786,94

787,94

788,94

789,94

790,94

791,94

792,94

793,94

794,94

795,94

796,94

797,94

798,94

799,94

800,94

801,94

802,94

803,94

804,94

805,94

806,94

807,94

808,94

809,94

810,94

811,94

812,94

813,94

814,94

815,94

816,94

817,94

818,94

819,94

820,94

821,94

822,94

823,94

824,94

825,94

826,94

827,94

828,94

829,94

830,94

831,94

832,94

833,94

834,94

835,94

836,94

837,94

838,94

839,94

840,94

841,94

842,94

843,94

844,94

845,94

846,94

847,94

848,94

849,94

850,94

851,94

852,94

853,94

854,94

855,94

856,94

857,94

858,94

859,94

860,94

861,94

862,94

863,94

864,94

865,94

866,94

867,94

868,94

869,94

870,94

871,94

872,94

873,94

874,94

875,94

876,94

877,94

878,94

879,94

880,94

881,94

882,94

883,94

884,94

885,94

886,94

887,94

888,94

889,94

890,94

891,94

892,94

893,94

894,94

895,94

896,94

897,94

898,94

899,94

900,94

901,94

902,94

903,94

904,94

905,94

906,94

907,94

908,94

909,94

910,94

911,94

912,94

913,94

914,94

915,94

916,94

917,94

918,94

919,94

920,94

921,94

922,94

923,94

924,94

925,94

926,94

927,94

928,94

929,94

930,94

931,94

932,94

933,94

934,94

935,94

936,94

937,94

938,94

939,94

940,94

941,94

942,94

943,94

944,94

945,94

946,94

947,94

948,94

949,94

950,94

951,94

952,94

953,94

954,94

955,94

956,94

957,94

958,94

959,94

960,94

961,94

962,94

963,94

964,94

965,94

966,94

967,94

968,94

969,94

970,94

971,94

972,94

973,94

974,94

975,94

976,94

977,94

978,94

979,94

980,94

981,94

982,94

983,94

984,94

985,94

986,94

987,94

988,94

989,94

990,94

991,94

992,94

993,94

994,94

995,94

996,94

997,94

998,94

999,94

1000,94

1001,94

1002,94

1003,94

1004,94

1005,94

1006,94

1007,94

1008,94

1009,94

1010,94

1011,94

1012,94

1013,94

1014,94

1015,94

1016,94

1017,94

1018,94

1019,94

1020,94

1021,94

1022,94

1023,94

1024,94

1025,94

1026,94

1027,94

1028,94

1029,94

1030,94

1031,94

1032,94

1033,94

1034,94

1035,94

1036,94

1037,94

1038,94

1039,94

1040,94

1041,94

1042,94

1043,94

1044,94

1045,94

1046,94

1047,94

1048,94

1049,94

1050,94

1051,94

1052,94

1053,94

1054,94

1055,94

1056,94

1057,94

1058,94

1059,94

1060,94

1061,94

1062,94

1063,94

1064,94

1065,94

1066,94

1067,94

1068,94

1069,94

1070,94

1071,94

1072,94

1073,94

1074,94

1075,94

1076,94

1077,94

1078,94

1079,94

1080,94

1081,94

1082,94

1083,94

1084,94

1085,94

1086,94

1087,94

1088,94

1089,94

1090,94

1091,94

1092,94

1093,94

1094,94

1095,94

1096,94

ID,Session
1,95

2,95

3,95

4,95

5,95

6,95

7,95

8,95

9,95

10,95

11,95

12,95

13,95

14,95

15,95

16,95

17,95

18,95

19,95

20,95

21,95

22,95

23,95

24,95

25,95

26,95

27,95

28,95

29,95

30,95

31,95

32,95

33,95

34,95

35,95

36,95

37,95

38,95

39,95

40,95

41,95

42,95

43,95

44,95

45,95

46,95

47,95

48,95

49,95

ID,Session
1,96

2,96

3,96

4,96

5,96

6,96

7,96

8,96

9,96

10,96

11,96

12,96

13,96

14,96

15,96

16,96

17,96

18,96

19,96

20,96

21,96

22,96

23,96

24,96

25,96

26,96

27,96

28,96

29,96

30,96

31,96

32,96

33,96

34,96

35,96

36,96

37,96

38,96

39,96

40,96

41,96

42,96

43,96

44,96

45,96

46,96

47,96

48,96

49,96

50,96

51,96

52,96

53,96

54,96

55,96

56,96

57,96

58,96

59,96

60,96

61,96

62,96

63,96

64,96

65,96

66,96

67,96

68,96

69,96

70,96

71,96

72,96

73,96

74,96

75,96

76,96

77,96

78,96

79,96

80,96

81,96

82,96

83,96

84,96

85,96

86,96

87,96

88,96

89,96

90,96

91,96

92,96

93,96

94,96

95,96

96,96

97,96

98,96

99,96

100,96

101,96

102,96

103,96

104,96

105,96

106,96

107,96

108,96

109,96

110,96

111,96

112,96

113,96

114,96

115,96

116,96

117,96

118,96

119,96

120,96

121,96

122,96

123,96

124,96

125,96

126,96

127,96

128,96

129,96

130,96

131,96

132,96

133,96

134,96

135,96

136,96

137,96

138,96

139,96

140,96

141,96

142,96

143,96

144,96

145,96

146,96

147,96

148,96

149,96

150,96

151,96

152,96

153,96

154,96

155,96

156,96

157,96

158,96

159,96

160,96

161,96

162,96

163,96

164,96

165,96

166,96

167,96

168,96

169,96

170,96

171,96

172,96

173,96

174,96

175,96

176,96

177,96

178,96

179,96

180,96

181,96

182,96

183,96

184,96

185,96

186,96

187,96

188,96

189,96

190,96

191,96

192,96

193,96

194,96

195,96

196,96

197,96

198,96

199,96

200,96

201,96

202,96

203,96

204,96

205,96

206,96

207,96

208,96

209,96

210,96

211,96

212,96

213,96

214,96

215,96

ID,Session
1,97

2,97

3,97

4,97

5,97

6,97

7,97

8,97

9,97

10,97

11,97

12,97

13,97

14,97

15,97

16,97

17,97

18,97

19,97

20,97

21,97

22,97

23,97

24,97

25,97

26,97

27,97

28,97

29,97

30,97

31,97

32,97

33,97

34,97

35,97

36,97

37,97

38,97

39,97

40,97

41,97

42,97

43,97

44,97

45,97

46,97

47,97

48,97

49,97

50,97

51,97

52,97

53,97

54,97

55,97

56,97

57,97

58,97

59,97

60,97

61,97

62,97

63,97

64,97

65,97

66,97

67,97

68,97

69,97

70,97

71,97

72,97

73,97

74,97

75,97

76,97

77,97

78,97

79,97

80,97

81,97

82,97

83,97

84,97

85,97

86,97

87,97

88,97

89,97

90,97

91,97

92,97

93,97

94,97

95,97

96,97

97,97

98,97

99,97

100,97

101,97

102,97

103,97

104,97

105,97

106,97

107,97

108,97

109,97

110,97

111,97

112,97

113,97

114,97

115,97

116,97

117,97

118,97

119,97

120,97

121,97

122,97

123,97

124,97

125,97

126,97

127,97

128,97

129,97

130,97

131,97

132,97

133,97

134,97

135,97

136,97

137,97

138,97

139,97

140,97

141,97

142,97

143,97

144,97

145,97

146,97

147,97

148,97

149,97

150,97

151,97

152,97

153,97

154,97

155,97

156,97

157,97

158,97

159,97

160,97

161,97

162,97

163,97

164,97

165,97

166,97

167,97

168,97

169,97

170,97

171,97

172,97

173,97

174,97

175,97

176,97

177,97

178,97

179,97

180,97

181,97

182,97

183,97

184,97

185,97

186,97

187,97

188,97

189,97

190,97

191,97

192,97

193,97

194,97

195,97

196,97

197,97

198,97

199,97

200,97

201,97

202,97

203,97

204,97

205,97

206,97

207,97

208,97

209,97

210,97

211,97

212,97

213,97

214,97

215,97

216,97

217,97

218,97

219,97

220,97

221,97

222,97

223,97

224,97

225,97

226,97

227,97

228,97

229,97

230,97

231,97

232,97

233,97

234,97

235,97

236,97

237,97

238,97

239,97

240,97

241,97

242,97

243,97

244,97

245,97

246,97

247,97

248,97

249,97

250,97

251,97

252,97

253,97

254,97

255,97

256,97

257,97

258,97

259,97

260,97

261,97

262,97

263,97

264,97

265,97

266,97

267,97

268,97

269,97

270,97

271,97

272,97

273,97

274,97

275,97

276,97

277,97

278,97

279,97

280,97

281,97

282,97

283,97

284,97

285,97

286,97

287,97

288,97

289,97

290,97

291,97

292,97

293,97

294,97

295,97

296,97

297,97

298,97

299,97

300,97

301,97

302,97

303,97

304,97

305,97

306,97

307,97

308,97

309,97

310,97

311,97

312,97

313,97

314,97

315,97

316,97

317,97

318,97

319,97

320,97

321,97

322,97

323,97

324,97

325,97

326,97

327,97

328,97

329,97

330,97

331,97

332,97

333,97

334,97

335,97

336,97

337,97

338,97

339,97

340,97

341,97

342,97

343,97

344,97

345,97

346,97

347,97

348,97

349,97

350,97

351,97

352,97

353,97

354,97

355,97

356,97

357,97

358,97

359,97

360,97

361,97

362,97

363,97

364,97

365,97

366,97

367,97

368,97

369,97

370,97

371,97

372,97

373,97

374,97

375,97

376,97

377,97

378,97

379,97

380,97

381,97

382,97

383,97

384,97

385,97

386,97

387,97

388,97

389,97

390,97

391,97

392,97

393,97

394,97

395,97

396,97
